from_idx,to_idx,from,to,distance,duration,dest_closeTime
13,32,"Łużycka 3, 81-537 Gdynia, Poland","Budynek Działu Gospodarczego Wirtualna Polska, Traugutta 115c, 80-226 Gdańsk, Poland",16023.0,1732.0,2021-11-27 16:00:00
13,33,"Łużycka 3, 81-537 Gdynia, Poland","Do Studzienki 65, 80-227 Gdańsk, Poland",16067.0,1725.0,2021-11-27 16:00:00
13,34,"Łużycka 3, 81-537 Gdynia, Poland","Beethovena 24, 80-171 Gdańsk, Poland",18147.0,1952.0,2021-11-27 17:00:00
13,35,"Łużycka 3, 81-537 Gdynia, Poland","Kartuska 187, 80-122 Gdańsk, Poland",31147.0,1729.0,2021-11-27 16:00:00
13,36,"Łużycka 3, 81-537 Gdynia, Poland","Jacka Malczewskiego 103, 80-112 Gdańsk, Poland",32421.0,1923.0,2021-11-27 16:00:00
13,37,"Łużycka 3, 81-537 Gdynia, Poland","Stoczniowców 35, 80-812 Gdańsk, Poland",32266.0,1826.0,2021-11-27 16:00:00
13,38,"Łużycka 3, 81-537 Gdynia, Poland","trakt świętego Wojciecha 35, 80-376 Gdańsk, Poland",34474.0,1911.0,2021-11-27 16:00:00
13,39,"Łużycka 3, 81-537 Gdynia, Poland","Olszyńska 3, 80-734 Gdańsk, Poland",34893.0,2071.0,2021-11-27 16:00:00
13,40,"Łużycka 3, 81-537 Gdynia, Poland","Olszyńska 29, 80-734 Gdańsk, Poland",35140.0,2079.0,2021-11-27 16:00:00
13,41,"Łużycka 3, 81-537 Gdynia, Poland","Miodowa 32, 80-740 Gdańsk, Poland",36346.0,2270.0,2021-11-27 16:00:00
13,42,"Łużycka 3, 81-537 Gdynia, Poland","Zawodzie 35, 80-726 Gdańsk, Poland",37629.0,2272.0,2021-11-27 18:00:00
13,43,"Łużycka 3, 81-537 Gdynia, Poland","Wschodnia 43, 80-066 Gdańsk, Poland",40190.0,2223.0,2021-11-27 16:00:00
13,44,"Łużycka 3, 81-537 Gdynia, Poland","Strzelców Karpackich 6D, 80-041 Gdańsk, Poland",32915.0,1960.0,2021-11-27 16:00:00
13,46,"Łużycka 3, 81-537 Gdynia, Poland","Dywizji Wołyńskiej 18B, 80-180 Gdańsk, Poland",32857.0,1941.0,2021-11-27 16:00:00
13,47,"Łużycka 3, 81-537 Gdynia, Poland","Świętokrzyska 60, 80-180 Gdańsk, Poland",32164.0,1830.0,2021-11-27 16:00:00
13,48,"Łużycka 3, 81-537 Gdynia, Poland","Świętokrzyska 22, 80-180 Gdańsk, Poland",31671.0,1784.0,2021-11-27 16:00:00
13,49,"Łużycka 3, 81-537 Gdynia, Poland","Niepołomicka 32, 80-001 Gdańsk, Poland",33267.0,2005.0,2021-11-27 16:00:00
13,50,"Łużycka 3, 81-537 Gdynia, Poland","Władysława IV 24, 81-384 Gdynia, Poland",3781.0,481.0,
14,0,"Łużycka 3A, 81-472 Gdynia, Poland","Witolda 17, 81-532 Gdynia, Poland",3081.0,349.0,2021-11-27 16:00:00
14,1,"Łużycka 3A, 81-472 Gdynia, Poland","Witolda 39A, 81-531 Gdynia, Poland",3497.0,384.0,2021-11-27 16:00:00
14,2,"Łużycka 3A, 81-472 Gdynia, Poland","Wielkopolska 260, 81-531 Gdynia, Poland",3628.0,348.0,2021-11-27 16:00:00
14,3,"Łużycka 3A, 81-472 Gdynia, Poland","Korzenna 16a, 81-587 Gdynia, Poland",4495.0,460.0,2021-11-27 16:00:00
14,4,"Łużycka 3A, 81-472 Gdynia, Poland","Wiczlińska 4, 81-578 Gdynia, Poland",6242.0,648.0,2021-11-27 16:00:00
14,5,"Łużycka 3A, 81-472 Gdynia, Poland","Starowiejska 40C, 81-363 Gdynia, Poland",3530.0,502.0,2021-11-27 16:00:00
14,6,"Łużycka 3A, 81-472 Gdynia, Poland","10 Lutego 7, 81-366 Gdynia, Poland",3964.0,504.0,2021-11-27 16:00:00
14,7,"Łużycka 3A, 81-472 Gdynia, Poland","Antoniego Abrahama 46 A-B, 81-395 Gdynia, Poland",3553.0,444.0,2021-11-27 16:00:00
14,9,"Łużycka 3A, 81-472 Gdynia, Poland","Świętojańska 75, 81-389 Gdynia, Poland",3408.0,436.0,2021-11-27 16:00:00
14,10,"Łużycka 3A, 81-472 Gdynia, Poland","Ignacego Krasickiego 45, 81-377 Gdynia, Poland",3003.0,458.0,2021-11-27 16:00:00
14,11,"Łużycka 3A, 81-472 Gdynia, Poland","Augustyna Necla 5, 81-377 Gdynia, Poland",3080.0,502.0,2021-11-27 16:00:00
14,12,"Łużycka 3A, 81-472 Gdynia, Poland","Batalionów Chłopskich 24, 81-415 Gdynia, Poland",1702.0,249.0,2021-11-27 16:00:00
14,13,"Łużycka 3A, 81-472 Gdynia, Poland","Łużycka 3, 81-537 Gdynia, Poland",189.0,20.0,2021-11-27 16:00:00
14,15,"Łużycka 3A, 81-472 Gdynia, Poland","plac Górnośląski 4a, 81-509 Gdynia, Poland",1545.0,164.0,2021-11-27 16:00:00
14,16,"Łużycka 3A, 81-472 Gdynia, Poland","aleja Zwycięstwa 238, 81-525 Gdynia, Poland",2552.0,304.0,2021-11-27 16:00:00
14,17,"Łużycka 3A, 81-472 Gdynia, Poland","Aleja Niepodległości 899, Sopot, Poland",4972.0,616.0,2021-11-27 17:00:00
14,18,"Łużycka 3A, 81-472 Gdynia, Poland","Aleja Niepodległości 938, 81-855 Sopot, Poland",4832.0,531.0,2021-11-27 16:00:00
14,19,"Łużycka 3A, 81-472 Gdynia, Poland","Jana Jerzego Haffnera 59, 81-715 Sopot, Poland",5796.0,624.0,2021-11-27 16:00:00
14,21,"Łużycka 3A, 81-472 Gdynia, Poland","Jana Jerzego Haffnera 42, 81-707 Sopot, Poland",6200.0,696.0,2021-11-27 16:00:00
14,22,"Łużycka 3A, 81-472 Gdynia, Poland","Michała Drzymały 9, 81-771 Sopot, Poland",9000.0,1154.0,2021-11-27 16:00:00
14,23,"Łużycka 3A, 81-472 Gdynia, Poland","Księcia Józefa Poniatowskiego 2, 81-724 Sopot, Poland",8746.0,1036.0,2021-11-27 16:00:00
14,24,"Łużycka 3A, 81-472 Gdynia, Poland","Bitwy pod Płowcami 54, 81-731 Sopot, Poland",9105.0,1033.0,2021-11-27 16:00:00
14,25,"Łużycka 3A, 81-472 Gdynia, Poland","Tadeusza Kościuszki 27, 80-445 Gdańsk, Poland",14843.0,1579.0,2021-11-27 16:00:00
14,26,"Łużycka 3A, 81-472 Gdynia, Poland","Jana Kilińskiego 9, 80-452 Gdańsk, Poland",14970.0,1626.0,2021-11-27 16:00:00
14,27,"Łużycka 3A, 81-472 Gdynia, Poland","Danusi 4C, 80-434 Gdańsk, Poland",15966.0,1697.0,2021-11-27 16:00:00
14,28,"Łużycka 3A, 81-472 Gdynia, Poland","Stanisława Wyspiańskiego 20, 80-434 Gdańsk, Poland",15796.0,1659.0,2021-11-27 16:00:00
14,29,"Łużycka 3A, 81-472 Gdynia, Poland","aleja Grunwaldzka 49, 80-241 Gdańsk, Poland",15603.0,1660.0,2021-11-27 16:00:00
14,30,"Łużycka 3A, 81-472 Gdynia, Poland","aleja Grunwaldzka 56, 80-241 Gdańsk, Poland",15149.0,1549.0,2021-11-27 16:00:00
14,31,"Łużycka 3A, 81-472 Gdynia, Poland","aleja Grunwaldzka 12, 80-236 Gdańsk, Poland",15624.0,1601.0,2021-11-27 18:00:00
14,32,"Łużycka 3A, 81-472 Gdynia, Poland","Budynek Działu Gospodarczego Wirtualna Polska, Traugutta 115c, 80-226 Gdańsk, Poland",16212.0,1751.0,2021-11-27 16:00:00
14,33,"Łużycka 3A, 81-472 Gdynia, Poland","Do Studzienki 65, 80-227 Gdańsk, Poland",16256.0,1745.0,2021-11-27 16:00:00
14,34,"Łużycka 3A, 81-472 Gdynia, Poland","Beethovena 24, 80-171 Gdańsk, Poland",18335.0,1972.0,2021-11-27 17:00:00
14,35,"Łużycka 3A, 81-472 Gdynia, Poland","Kartuska 187, 80-122 Gdańsk, Poland",31336.0,1749.0,2021-11-27 16:00:00
14,36,"Łużycka 3A, 81-472 Gdynia, Poland","Jacka Malczewskiego 103, 80-112 Gdańsk, Poland",32610.0,1943.0,2021-11-27 16:00:00
14,37,"Łużycka 3A, 81-472 Gdynia, Poland","Stoczniowców 35, 80-812 Gdańsk, Poland",32455.0,1846.0,2021-11-27 16:00:00
14,38,"Łużycka 3A, 81-472 Gdynia, Poland","trakt świętego Wojciecha 35, 80-376 Gdańsk, Poland",34663.0,1931.0,2021-11-27 16:00:00
14,39,"Łużycka 3A, 81-472 Gdynia, Poland","Olszyńska 3, 80-734 Gdańsk, Poland",35082.0,2091.0,2021-11-27 16:00:00
14,40,"Łużycka 3A, 81-472 Gdynia, Poland","Olszyńska 29, 80-734 Gdańsk, Poland",35328.0,2098.0,2021-11-27 16:00:00
14,41,"Łużycka 3A, 81-472 Gdynia, Poland","Miodowa 32, 80-740 Gdańsk, Poland",36535.0,2289.0,2021-11-27 16:00:00
14,42,"Łużycka 3A, 81-472 Gdynia, Poland","Zawodzie 35, 80-726 Gdańsk, Poland",37818.0,2292.0,2021-11-27 18:00:00
14,43,"Łużycka 3A, 81-472 Gdynia, Poland","Wschodnia 43, 80-066 Gdańsk, Poland",40379.0,2243.0,2021-11-27 16:00:00
14,44,"Łużycka 3A, 81-472 Gdynia, Poland","Strzelców Karpackich 6D, 80-041 Gdańsk, Poland",33104.0,1979.0,2021-11-27 16:00:00
14,46,"Łużycka 3A, 81-472 Gdynia, Poland","Dywizji Wołyńskiej 18B, 80-180 Gdańsk, Poland",33046.0,1961.0,2021-11-27 16:00:00
14,47,"Łużycka 3A, 81-472 Gdynia, Poland","Świętokrzyska 60, 80-180 Gdańsk, Poland",32353.0,1849.0,2021-11-27 16:00:00
14,48,"Łużycka 3A, 81-472 Gdynia, Poland","Świętokrzyska 22, 80-180 Gdańsk, Poland",31859.0,1803.0,2021-11-27 16:00:00
14,49,"Łużycka 3A, 81-472 Gdynia, Poland","Niepołomicka 32, 80-001 Gdańsk, Poland",33456.0,2025.0,2021-11-27 16:00:00
14,50,"Łużycka 3A, 81-472 Gdynia, Poland","Władysława IV 24, 81-384 Gdynia, Poland",3970.0,501.0,
15,0,"plac Górnośląski 4a, 81-509 Gdynia, Poland","Witolda 17, 81-532 Gdynia, Poland",1853.0,284.0,2021-11-27 16:00:00
15,1,"plac Górnośląski 4a, 81-509 Gdynia, Poland","Witolda 39A, 81-531 Gdynia, Poland",2270.0,319.0,2021-11-27 16:00:00
15,2,"plac Górnośląski 4a, 81-509 Gdynia, Poland","Wielkopolska 260, 81-531 Gdynia, Poland",2400.0,283.0,2021-11-27 16:00:00
15,3,"plac Górnośląski 4a, 81-509 Gdynia, Poland","Korzenna 16a, 81-587 Gdynia, Poland",3268.0,395.0,2021-11-27 16:00:00
15,4,"plac Górnośląski 4a, 81-509 Gdynia, Poland","Wiczlińska 4, 81-578 Gdynia, Poland",5015.0,583.0,2021-11-27 16:00:00
15,5,"plac Górnośląski 4a, 81-509 Gdynia, Poland","Starowiejska 40C, 81-363 Gdynia, Poland",5351.0,672.0,2021-11-27 16:00:00
15,6,"plac Górnośląski 4a, 81-509 Gdynia, Poland","10 Lutego 7, 81-366 Gdynia, Poland",5063.0,650.0,2021-11-27 16:00:00
15,7,"plac Górnośląski 4a, 81-509 Gdynia, Poland","Antoniego Abrahama 46 A-B, 81-395 Gdynia, Poland",4652.0,590.0,2021-11-27 16:00:00
15,9,"plac Górnośląski 4a, 81-509 Gdynia, Poland","Świętojańska 75, 81-389 Gdynia, Poland",4506.0,583.0,2021-11-27 16:00:00
15,10,"plac Górnośląski 4a, 81-509 Gdynia, Poland","Ignacego Krasickiego 45, 81-377 Gdynia, Poland",4586.0,643.0,2021-11-27 16:00:00
15,11,"plac Górnośląski 4a, 81-509 Gdynia, Poland","Augustyna Necla 5, 81-377 Gdynia, Poland",4663.0,689.0,2021-11-27 16:00:00
15,12,"plac Górnośląski 4a, 81-509 Gdynia, Poland","Batalionów Chłopskich 24, 81-415 Gdynia, Poland",2883.0,478.0,2021-11-27 16:00:00
15,13,"plac Górnośląski 4a, 81-509 Gdynia, Poland","Łużycka 3, 81-537 Gdynia, Poland",2505.0,431.0,2021-11-27 16:00:00
15,14,"plac Górnośląski 4a, 81-509 Gdynia, Poland","Łużycka 3A, 81-472 Gdynia, Poland",2694.0,451.0,2021-11-27 16:00:00
15,16,"plac Górnośląski 4a, 81-509 Gdynia, Poland","aleja Zwycięstwa 238, 81-525 Gdynia, Poland",1983.0,357.0,2021-11-27 16:00:00
15,17,"plac Górnośląski 4a, 81-509 Gdynia, Poland","Aleja Niepodległości 899, Sopot, Poland",4403.0,669.0,2021-11-27 17:00:00
15,18,"plac Górnośląski 4a, 81-509 Gdynia, Poland","Aleja Niepodległości 938, 81-855 Sopot, Poland",4263.0,583.0,2021-11-27 16:00:00
15,19,"plac Górnośląski 4a, 81-509 Gdynia, Poland","Jana Jerzego Haffnera 59, 81-715 Sopot, Poland",5227.0,676.0,2021-11-27 16:00:00
15,21,"plac Górnośląski 4a, 81-509 Gdynia, Poland","Jana Jerzego Haffnera 42, 81-707 Sopot, Poland",5631.0,748.0,2021-11-27 16:00:00
15,22,"plac Górnośląski 4a, 81-509 Gdynia, Poland","Michała Drzymały 9, 81-771 Sopot, Poland",8431.0,1207.0,2021-11-27 16:00:00
15,23,"plac Górnośląski 4a, 81-509 Gdynia, Poland","Księcia Józefa Poniatowskiego 2, 81-724 Sopot, Poland",8177.0,1088.0,2021-11-27 16:00:00
15,24,"plac Górnośląski 4a, 81-509 Gdynia, Poland","Bitwy pod Płowcami 54, 81-731 Sopot, Poland",8536.0,1086.0,2021-11-27 16:00:00
15,25,"plac Górnośląski 4a, 81-509 Gdynia, Poland","Tadeusza Kościuszki 27, 80-445 Gdańsk, Poland",14274.0,1631.0,2021-11-27 16:00:00
15,26,"plac Górnośląski 4a, 81-509 Gdynia, Poland","Jana Kilińskiego 9, 80-452 Gdańsk, Poland",14400.0,1678.0,2021-11-27 16:00:00
15,27,"plac Górnośląski 4a, 81-509 Gdynia, Poland","Danusi 4C, 80-434 Gdańsk, Poland",15396.0,1749.0,2021-11-27 16:00:00
15,28,"plac Górnośląski 4a, 81-509 Gdynia, Poland","Stanisława Wyspiańskiego 20, 80-434 Gdańsk, Poland",15226.0,1712.0,2021-11-27 16:00:00
15,29,"plac Górnośląski 4a, 81-509 Gdynia, Poland","aleja Grunwaldzka 49, 80-241 Gdańsk, Poland",15034.0,1712.0,2021-11-27 16:00:00
15,30,"plac Górnośląski 4a, 81-509 Gdynia, Poland","aleja Grunwaldzka 56, 80-241 Gdańsk, Poland",14580.0,1601.0,2021-11-27 16:00:00
15,31,"plac Górnośląski 4a, 81-509 Gdynia, Poland","aleja Grunwaldzka 12, 80-236 Gdańsk, Poland",15055.0,1653.0,2021-11-27 18:00:00
15,32,"plac Górnośląski 4a, 81-509 Gdynia, Poland","Budynek Działu Gospodarczego Wirtualna Polska, Traugutta 115c, 80-226 Gdańsk, Poland",15643.0,1804.0,2021-11-27 16:00:00
15,33,"plac Górnośląski 4a, 81-509 Gdynia, Poland","Do Studzienki 65, 80-227 Gdańsk, Poland",15687.0,1797.0,2021-11-27 16:00:00
15,34,"plac Górnośląski 4a, 81-509 Gdynia, Poland","Beethovena 24, 80-171 Gdańsk, Poland",17766.0,2024.0,2021-11-27 17:00:00
15,35,"plac Górnośląski 4a, 81-509 Gdynia, Poland","Kartuska 187, 80-122 Gdańsk, Poland",28172.0,1795.0,2021-11-27 16:00:00
15,36,"plac Górnośląski 4a, 81-509 Gdynia, Poland","Jacka Malczewskiego 103, 80-112 Gdańsk, Poland",29446.0,1989.0,2021-11-27 16:00:00
15,37,"plac Górnośląski 4a, 81-509 Gdynia, Poland","Stoczniowców 35, 80-812 Gdańsk, Poland",29291.0,1892.0,2021-11-27 16:00:00
15,38,"plac Górnośląski 4a, 81-509 Gdynia, Poland","trakt świętego Wojciecha 35, 80-376 Gdańsk, Poland",31499.0,1977.0,2021-11-27 16:00:00
15,39,"plac Górnośląski 4a, 81-509 Gdynia, Poland","Olszyńska 3, 80-734 Gdańsk, Poland",31918.0,2137.0,2021-11-27 16:00:00
15,40,"plac Górnośląski 4a, 81-509 Gdynia, Poland","Olszyńska 29, 80-734 Gdańsk, Poland",32165.0,2144.0,2021-11-27 16:00:00
15,41,"plac Górnośląski 4a, 81-509 Gdynia, Poland","Miodowa 32, 80-740 Gdańsk, Poland",33371.0,2335.0,2021-11-27 16:00:00
15,42,"plac Górnośląski 4a, 81-509 Gdynia, Poland","Zawodzie 35, 80-726 Gdańsk, Poland",34654.0,2338.0,2021-11-27 18:00:00
15,43,"plac Górnośląski 4a, 81-509 Gdynia, Poland","Wschodnia 43, 80-066 Gdańsk, Poland",37215.0,2288.0,2021-11-27 16:00:00
15,44,"plac Górnośląski 4a, 81-509 Gdynia, Poland","Strzelców Karpackich 6D, 80-041 Gdańsk, Poland",29940.0,2025.0,2021-11-27 16:00:00
15,46,"plac Górnośląski 4a, 81-509 Gdynia, Poland","Dywizji Wołyńskiej 18B, 80-180 Gdańsk, Poland",29882.0,2007.0,2021-11-27 16:00:00
15,47,"plac Górnośląski 4a, 81-509 Gdynia, Poland","Świętokrzyska 60, 80-180 Gdańsk, Poland",29189.0,1895.0,2021-11-27 16:00:00
15,48,"plac Górnośląski 4a, 81-509 Gdynia, Poland","Świętokrzyska 22, 80-180 Gdańsk, Poland",28696.0,1849.0,2021-11-27 16:00:00
15,49,"plac Górnośląski 4a, 81-509 Gdynia, Poland","Niepołomicka 32, 80-001 Gdańsk, Poland",30292.0,2070.0,2021-11-27 16:00:00
15,50,"plac Górnośląski 4a, 81-509 Gdynia, Poland","Władysława IV 24, 81-384 Gdynia, Poland",5069.0,647.0,
16,0,"aleja Zwycięstwa 238, 81-525 Gdynia, Poland","Witolda 17, 81-532 Gdynia, Poland",3378.0,507.0,2021-11-27 16:00:00
16,1,"aleja Zwycięstwa 238, 81-525 Gdynia, Poland","Witolda 39A, 81-531 Gdynia, Poland",3795.0,541.0,2021-11-27 16:00:00
16,2,"aleja Zwycięstwa 238, 81-525 Gdynia, Poland","Wielkopolska 260, 81-531 Gdynia, Poland",3925.0,505.0,2021-11-27 16:00:00
16,3,"aleja Zwycięstwa 238, 81-525 Gdynia, Poland","Korzenna 16a, 81-587 Gdynia, Poland",4793.0,617.0,2021-11-27 16:00:00
16,4,"aleja Zwycięstwa 238, 81-525 Gdynia, Poland","Wiczlińska 4, 81-578 Gdynia, Poland",6540.0,805.0,2021-11-27 16:00:00
16,5,"aleja Zwycięstwa 238, 81-525 Gdynia, Poland","Starowiejska 40C, 81-363 Gdynia, Poland",6159.0,803.0,2021-11-27 16:00:00
16,6,"aleja Zwycięstwa 238, 81-525 Gdynia, Poland","10 Lutego 7, 81-366 Gdynia, Poland",5379.0,667.0,2021-11-27 16:00:00
16,7,"aleja Zwycięstwa 238, 81-525 Gdynia, Poland","Antoniego Abrahama 46 A-B, 81-395 Gdynia, Poland",4968.0,607.0,2021-11-27 16:00:00
16,9,"aleja Zwycięstwa 238, 81-525 Gdynia, Poland","Świętojańska 75, 81-389 Gdynia, Poland",4823.0,600.0,2021-11-27 16:00:00
16,10,"aleja Zwycięstwa 238, 81-525 Gdynia, Poland","Ignacego Krasickiego 45, 81-377 Gdynia, Poland",4456.0,611.0,2021-11-27 16:00:00
16,11,"aleja Zwycięstwa 238, 81-525 Gdynia, Poland","Augustyna Necla 5, 81-377 Gdynia, Poland",4532.0,655.0,2021-11-27 16:00:00
16,12,"aleja Zwycięstwa 238, 81-525 Gdynia, Poland","Batalionów Chłopskich 24, 81-415 Gdynia, Poland",3117.0,412.0,2021-11-27 16:00:00
16,13,"aleja Zwycięstwa 238, 81-525 Gdynia, Poland","Łużycka 3, 81-537 Gdynia, Poland",2739.0,365.0,2021-11-27 16:00:00
16,14,"aleja Zwycięstwa 238, 81-525 Gdynia, Poland","Łużycka 3A, 81-472 Gdynia, Poland",2928.0,386.0,2021-11-27 16:00:00
16,15,"aleja Zwycięstwa 238, 81-525 Gdynia, Poland","plac Górnośląski 4a, 81-509 Gdynia, Poland",1842.0,321.0,2021-11-27 16:00:00
16,17,"aleja Zwycięstwa 238, 81-525 Gdynia, Poland","Aleja Niepodległości 899, Sopot, Poland",2424.0,355.0,2021-11-27 17:00:00
16,18,"aleja Zwycięstwa 238, 81-525 Gdynia, Poland","Aleja Niepodległości 938, 81-855 Sopot, Poland",2284.0,270.0,2021-11-27 16:00:00
16,19,"aleja Zwycięstwa 238, 81-525 Gdynia, Poland","Jana Jerzego Haffnera 59, 81-715 Sopot, Poland",3248.0,363.0,2021-11-27 16:00:00
16,21,"aleja Zwycięstwa 238, 81-525 Gdynia, Poland","Jana Jerzego Haffnera 42, 81-707 Sopot, Poland",3652.0,435.0,2021-11-27 16:00:00
16,22,"aleja Zwycięstwa 238, 81-525 Gdynia, Poland","Michała Drzymały 9, 81-771 Sopot, Poland",6452.0,893.0,2021-11-27 16:00:00
16,23,"aleja Zwycięstwa 238, 81-525 Gdynia, Poland","Księcia Józefa Poniatowskiego 2, 81-724 Sopot, Poland",6198.0,775.0,2021-11-27 16:00:00
16,24,"aleja Zwycięstwa 238, 81-525 Gdynia, Poland","Bitwy pod Płowcami 54, 81-731 Sopot, Poland",6557.0,772.0,2021-11-27 16:00:00
16,25,"aleja Zwycięstwa 238, 81-525 Gdynia, Poland","Tadeusza Kościuszki 27, 80-445 Gdańsk, Poland",12295.0,1318.0,2021-11-27 16:00:00
16,26,"aleja Zwycięstwa 238, 81-525 Gdynia, Poland","Jana Kilińskiego 9, 80-452 Gdańsk, Poland",12421.0,1365.0,2021-11-27 16:00:00
16,27,"aleja Zwycięstwa 238, 81-525 Gdynia, Poland","Danusi 4C, 80-434 Gdańsk, Poland",13417.0,1436.0,2021-11-27 16:00:00
16,28,"aleja Zwycięstwa 238, 81-525 Gdynia, Poland","Stanisława Wyspiańskiego 20, 80-434 Gdańsk, Poland",13247.0,1398.0,2021-11-27 16:00:00
16,29,"aleja Zwycięstwa 238, 81-525 Gdynia, Poland","aleja Grunwaldzka 49, 80-241 Gdańsk, Poland",13055.0,1399.0,2021-11-27 16:00:00
16,30,"aleja Zwycięstwa 238, 81-525 Gdynia, Poland","aleja Grunwaldzka 56, 80-241 Gdańsk, Poland",12601.0,1288.0,2021-11-27 16:00:00
16,31,"aleja Zwycięstwa 238, 81-525 Gdynia, Poland","aleja Grunwaldzka 12, 80-236 Gdańsk, Poland",13076.0,1340.0,2021-11-27 18:00:00
16,32,"aleja Zwycięstwa 238, 81-525 Gdynia, Poland","Budynek Działu Gospodarczego Wirtualna Polska, Traugutta 115c, 80-226 Gdańsk, Poland",13664.0,1490.0,2021-11-27 16:00:00
16,33,"aleja Zwycięstwa 238, 81-525 Gdynia, Poland","Do Studzienki 65, 80-227 Gdańsk, Poland",13708.0,1483.0,2021-11-27 16:00:00
16,34,"aleja Zwycięstwa 238, 81-525 Gdynia, Poland","Beethovena 24, 80-171 Gdańsk, Poland",15787.0,1711.0,2021-11-27 17:00:00
16,35,"aleja Zwycięstwa 238, 81-525 Gdynia, Poland","Kartuska 187, 80-122 Gdańsk, Poland",17407.0,1911.0,2021-11-27 16:00:00
16,36,"aleja Zwycięstwa 238, 81-525 Gdynia, Poland","Jacka Malczewskiego 103, 80-112 Gdańsk, Poland",17402.0,1872.0,2021-11-27 16:00:00
16,37,"aleja Zwycięstwa 238, 81-525 Gdynia, Poland","Stoczniowców 35, 80-812 Gdańsk, Poland",18643.0,1961.0,2021-11-27 16:00:00
16,38,"aleja Zwycięstwa 238, 81-525 Gdynia, Poland","trakt świętego Wojciecha 35, 80-376 Gdańsk, Poland",18472.0,1899.0,2021-11-27 16:00:00
16,39,"aleja Zwycięstwa 238, 81-525 Gdynia, Poland","Olszyńska 3, 80-734 Gdańsk, Poland",18695.0,2022.0,2021-11-27 16:00:00
16,40,"aleja Zwycięstwa 238, 81-525 Gdynia, Poland","Olszyńska 29, 80-734 Gdańsk, Poland",18942.0,2029.0,2021-11-27 16:00:00
16,41,"aleja Zwycięstwa 238, 81-525 Gdynia, Poland","Miodowa 32, 80-740 Gdańsk, Poland",20149.0,2220.0,2021-11-27 16:00:00
16,42,"aleja Zwycięstwa 238, 81-525 Gdynia, Poland","Zawodzie 35, 80-726 Gdańsk, Poland",22757.0,2141.0,2021-11-27 18:00:00
16,43,"aleja Zwycięstwa 238, 81-525 Gdynia, Poland","Wschodnia 43, 80-066 Gdańsk, Poland",20940.0,2247.0,2021-11-27 16:00:00
16,44,"aleja Zwycięstwa 238, 81-525 Gdynia, Poland","Strzelców Karpackich 6D, 80-041 Gdańsk, Poland",21562.0,2330.0,2021-11-27 16:00:00
16,46,"aleja Zwycięstwa 238, 81-525 Gdynia, Poland","Dywizji Wołyńskiej 18B, 80-180 Gdańsk, Poland",21504.0,2311.0,2021-11-27 16:00:00
16,47,"aleja Zwycięstwa 238, 81-525 Gdynia, Poland","Świętokrzyska 60, 80-180 Gdańsk, Poland",30714.0,2117.0,2021-11-27 16:00:00
16,48,"aleja Zwycięstwa 238, 81-525 Gdynia, Poland","Świętokrzyska 22, 80-180 Gdańsk, Poland",30220.0,2071.0,2021-11-27 16:00:00
16,49,"aleja Zwycięstwa 238, 81-525 Gdynia, Poland","Niepołomicka 32, 80-001 Gdańsk, Poland",31817.0,2292.0,2021-11-27 16:00:00
16,50,"aleja Zwycięstwa 238, 81-525 Gdynia, Poland","Władysława IV 24, 81-384 Gdynia, Poland",5385.0,664.0,
17,0,"Aleja Niepodległości 899, Sopot, Poland","Witolda 17, 81-532 Gdynia, Poland",5105.0,635.0,2021-11-27 16:00:00
17,1,"Aleja Niepodległości 899, Sopot, Poland","Witolda 39A, 81-531 Gdynia, Poland",5521.0,670.0,2021-11-27 16:00:00
17,2,"Aleja Niepodległości 899, Sopot, Poland","Wielkopolska 260, 81-531 Gdynia, Poland",5652.0,634.0,2021-11-27 16:00:00
17,3,"Aleja Niepodległości 899, Sopot, Poland","Korzenna 16a, 81-587 Gdynia, Poland",6520.0,746.0,2021-11-27 16:00:00
17,4,"Aleja Niepodległości 899, Sopot, Poland","Wiczlińska 4, 81-578 Gdynia, Poland",8266.0,934.0,2021-11-27 16:00:00
17,5,"Aleja Niepodległości 899, Sopot, Poland","Starowiejska 40C, 81-363 Gdynia, Poland",7886.0,932.0,2021-11-27 16:00:00
17,6,"Aleja Niepodległości 899, Sopot, Poland","10 Lutego 7, 81-366 Gdynia, Poland",7106.0,795.0,2021-11-27 16:00:00
17,7,"Aleja Niepodległości 899, Sopot, Poland","Antoniego Abrahama 46 A-B, 81-395 Gdynia, Poland",6695.0,736.0,2021-11-27 16:00:00
17,9,"Aleja Niepodległości 899, Sopot, Poland","Świętojańska 75, 81-389 Gdynia, Poland",6550.0,728.0,2021-11-27 16:00:00
17,10,"Aleja Niepodległości 899, Sopot, Poland","Ignacego Krasickiego 45, 81-377 Gdynia, Poland",6183.0,740.0,2021-11-27 16:00:00
17,11,"Aleja Niepodległości 899, Sopot, Poland","Augustyna Necla 5, 81-377 Gdynia, Poland",6259.0,784.0,2021-11-27 16:00:00
17,12,"Aleja Niepodległości 899, Sopot, Poland","Batalionów Chłopskich 24, 81-415 Gdynia, Poland",4844.0,541.0,2021-11-27 16:00:00
17,13,"Aleja Niepodległości 899, Sopot, Poland","Łużycka 3, 81-537 Gdynia, Poland",4466.0,494.0,2021-11-27 16:00:00
17,14,"Aleja Niepodległości 899, Sopot, Poland","Łużycka 3A, 81-472 Gdynia, Poland",4655.0,514.0,2021-11-27 16:00:00
